3.106, 15.385
3.261, 14.730
3.529, 12.439
3.753, 6.219
3.929, 9.493
4.174, 6.547
4.352, 7.856
4.572, 13.421
4.773, 9.493
5.016, 12.439
5.217, 7.529
5.436, 18.985
5.656, 22.913
5.859, 13.748
6.059, 14.075
6.261, 6.547
6.460, 9.165
6.706, 4.255
6.948, 9.493
7.126, 9.820
7.326, 8.511
7.527, 4.583
7.770, 9.493
7.993, 5.892
8.169, 11.129
8.367, 15.712
8.613, 10.147
8.789, 16.694
9.033, 15.712
9.257, 9.493
9.409, 19.640
9.680, 7.529
9.900, 13.748
10.079, 7.201
10.278, 9.165
10.501, 8.838
10.677, 12.439
10.943, 13.421
11.120, 16.367
11.358, 35.352
11.534, 38.953
11.821, 42.226
11.978, 39.280
12.203, 30.442
12.356, 36.989
12.638, 55.646
12.891, 29.787
13.023, 35.352
13.283, 52.700
13.437, 58.265
13.691, 94.272
13.851, 81.178
14.059, 123.404
14.285, 109.329
14.482, 53.355
14.727, 50.082
14.974, 40.589
15.133, 30.769
15.368, 58.592
15.638, 47.136
15.791, 54.664
16.020, 34.043
16.220, 34.370
16.415, 46.481
16.640, 39.935
16.865, 28.805
17.042, 32.079
17.260, 44.190
17.464, 30.442
17.664, 29.460
17.891, 16.039
18.149, 41.244
18.375, 28.478
18.557, 14.075
18.733, 21.277
18.955, 20.949
19.245, 14.403
19.446, 11.457
19.599, 19.967
19.845, 14.403
20.022, 16.367
20.262, 27.823
20.395, 30.115
20.639, 28.478
20.840, 24.550
21.084, 25.205
21.263, 23.241
21.504, 30.769
21.752, 19.640
21.902, 36.007
22.188, 44.845
22.398, 81.833
22.561, 57.938
22.735, 67.430
22.996, 84.779
23.470, 127.005
23.591, 163.339
23.808, 112.602
24.002, 130.606
24.224, 130.278
24.444, 137.152
24.619, 210.802
24.867, 131.588
